beta






























0.3207094416726055
0.06018308062950373
0.22376421189886186
0.532731314912529
1.1227074799517545
1.436200818907554
1.4486005144422973
1.4764803975840477
1.339661886795632
1.0509089119930464
0.7343210938297002
0.7458546152943228
0.7583294256850526
0.6358581388406588
0.4551717399318077
0.30605710749758086
0.1716091481920169
0.05438378212875522
0.03970442634635096
0.018300608341399127
0.006684586551072208
0.002810232894681075
8.915160795869292e-05
-0.0606848116899214
-0.0737421488567951
-0.08746182000751174
-0.09374302712949745
-0.09047922193704577
-0.047866725896941895
-0.005877626627608434
-0.02565886673997886
-0.1298093126786251
-0.2317514635936891
-0.3666878409191179
-0.47812563148414033
-0.6444170659186719
-0.7362234361504586
-0.810030226611774
-0.8430394953434507
-0.8249721035402366
-0.8199256726051893
-0.7869815250607537
-0.7799688857205819
-0.7564731062156376
-0.7117788983878579
-0.6733268829958363
-0.5934486482377506
-0.5656771655818456
-0.5438422192448319
-0.5336995045997455
-0.46768513049641225
-0.3118825089298065
-0.12212462111449796
-0.05331436743341067
0.5332875794838112
0.883299284170731
1.0073183798355496
1.1484693872711063
1.3048409909240073
1.5292220235573417
1.6130893596164424
1.6526212107801732
1.6184161921710962
1.5919081505531616
1.4970456997153154
1.4269774726323243
1.3608831471960956
1.3475264926901742
1.3256291089137247
1.3145642482739501
1.2936500686742347
1.2720394752491988
1.2447432492497394
1.1834991164318434
1.153321554329718
1.1992574325157423
1.2961038614203768
1.316962685824545
1.426260712250755
1.634587667815698
1.949592304729003
2.0265706119708717
1.8130385201611228
1.8190409928523035
2.245196192026561
1.6464924069551277
1.5465085850779912
1.0061993066364487
0.4751133955796676
-0.7521959552037927
-0.6042951515321102
-0.5901533284149112
-0.707233378660467
-0.989329926159334
-1.5000755715734626
-1.9290465217687953
-1.9721988216268636
-2.336720129765756
-1.9787502358652933
-1.769675982252087
-1.4750807010495275
-0.968444780710042
-0.7011638699185729
-0.4376887894228285
-0.17856102913959204
0.02953665696752389
0.13197651019062828
0.43760848728470547
0.8070844120431704
1.0818505927520268
1.122327401697619
1.0594704995957305
1.1054441843657923
1.130279402702943
1.1900223353684354
1.2017215555887972
1.1657127826052602
1.081035255981558
0.8928955526651718
0.7271450308095089
0.49778558295769537
0.41716774967462156
0.2894449296939161
0.32141150111227024
0.4787284720486893
0.712155964469537
0.8367174716669297
0.7428305612214194
0.5913119080965377
0.2833840797268694
0.121862515292257
-0.07738578407266883
-0.5626674327511795
-0.7489525323648902
-0.8608350822037201
-0.8559833741714482
-0.9025516480471275
-0.7055749089355723
-0.6627736726348161
-0.6722675971437697
-0.5414517617449628
-0.4194268377394196
-0.3366697762497715
-0.3099086984055533
-0.26356154288641626
-0.24675934257186044
-0.2391447965681072
-0.23607579163685916
-0.236221070654281
-0.23488784064504978
-0.23018591202960706
-0.22474863392420752
-0.21128296978085706
-0.20232407067024255
-0.18422656374075688
-0.15981075406323292
-0.13501865411354302
-0.09532859288986031
-0.0593358038598317
-0.031030532593429805
-0.015208723568482047
-0.0021984536192381846
-0.0006075684762144942
0.0012455529012980748
0.000621007002959386
-0.0003031817561169603
-0.0015387294077689462
0.010267265465128905
