beta




























































0.0028877135991035425
0.0028813682686030977
0.0029049945746675043
0.002987475926683764
0.003108887368672883
0.003187812210386194
0.003300293021926925
0.0033590763665360926
0.0034440160901640037
0.003668671129569685
0.004378010057191965
0.006212158476154173
0.010509018860253126
0.013731871467227827
0.015363739892741195
0.017105820192561676
0.019043400646391262
0.021503655469109047
0.023547504351779255
0.025487298498385796
0.02737159362021238
0.02611529342349791
0.026638106520043968
0.026268674987757965
0.026191471577170555
0.02338087930131759
0.023558736075201446
0.02277895016310638
0.021974369931242802
0.021282664461704633
0.020737211385078357
0.02058940895765259
0.02036268148845394
0.020140424044512297
0.019773904433283716
0.01939388813818337
0.019128214562912645
0.01905726985853824
0.01874286496688911
0.017033330414348093
0.01499988445910806
0.013865276348307108
0.013106656771084673
0.012631063010904848
0.012181236764294296
0.011773212002001305
0.011387667974263244
0.011055107171995964
0.01078088427864251
0.010455727099297263
0.01026151434032931
0.010059139125521392
0.009806947389137646
0.009577600501120938
0.009321078991430816
0.009009584710600819
0.008696941035397183
0.008304762580858053
0.007855755354434776
0.007391229258477102
0.00696790693860894
0.006475888942347021
0.006017804362986982
0.005497804750044369
0.004961298161181294
0.004358376743977691
0.003736087930205821
0.0031265333543269392
0.002455250847043967
0.0017138916939639895
0.001009952155952358
0.0005358592937043438
0.0007353108697915773
0.0010388173961243875
0.0008997178568553038
0.0009807097419744688
0.0015865511635402196
0.002529589884138318
0.0032519312277664867
0.004066270242493732
0.00508551632898431
0.00573045507072513
0.0065034423893965175
0.007018761501729543
0.007539878483108721
0.007639581486400761
0.007939383405545033
0.00809875121795881
0.008104099241483417
0.008146032222179897
0.00825808054954416
0.008488085364748618
0.008672895738639117
0.00886689137737983
0.009003932749950816
0.00912206571223884
0.009292998432014012
0.009464171706248211
0.009535588677771411
0.009556119540052999
0.009707526427149926
0.00973778102825185
0.009665684272504388
0.00951492456896551
0.009233953268690715
0.009006171071441018
0.008810291178421598
0.008575948843021229
0.008448232458029278
0.008293787899105086
0.008156531437923702
0.008035572451362619
0.007924859114422025
0.007762547602243483
0.0075927409730019565
0.0073441833739643116
0.00709606150103295
0.006900182573245548
0.006639453819980474
0.0062154623448140295
0.00581437322802382
0.005623483059048525
0.005467365254978086
0.005392268841755031
0.005113779657227341
0.005005775065550461
0.004934788582103094
0.0048671136364383406
0.0047387997718796
0.004652296825688396
0.00451572928515182
0.004354159492414662
0.004159337906148634
0.004155629199269139
0.004109988103419339
0.004105150969711496
0.0040236540779823825
0.003904017627921884
0.003959139110518149
0.003980080375008912
0.0040190796550828856
0.004307314877885876
0.004829160425729414
0.005218457367580475
0.005558844548912652
0.00590841842632534
0.0060510193245884615
0.006265030392343532
0.006360460891144463
0.006571585987128693
