beta
























































































































0.9612417745845176
1.0210268983672106
1.211915322579995
1.422907394920038
1.643910028763343
1.7793430564364692
1.931201285267771
2.0594086862977563
2.171623841395356
2.2737418961577305
2.339123149125932
2.397605606331767
2.4677626199533993
2.5304816301877233
2.5942292956008908
2.6343481553202635
2.6542583200962984
2.6721202514910116
2.6694354216591885
2.659300657798833
2.736523497440507
2.990219352213602
3.6721625497691255
4.089586544012327
4.123410994756639
4.261642355445432
4.299321975891855
4.346897872389392
4.393283632651708
4.439522321597382
4.46724271655195
4.73781084696466
4.7774082553079245
4.854024024608225
4.884192720454969
4.800987426083456
4.760481833410377
4.498516798221831
4.0556378577166585
3.6985568040953005
3.34321874319031
3.107912103960908
2.8612467287799985
2.491756579360632
1.8726789180012933
1.6635714619834472
1.403250380805895
1.1369418215432014
0.9173238024520827
0.798606498229524
0.6535107934206941
-0.3587231880887797
-1.0184756441671095
-1.83600132064662
-2.129147132713827
-2.5444854897622307
-2.824121431046322
-3.0845580902278327
-3.1640112323975558
-3.110585713444193
-3.0931480331725716
-3.0236915309021413
-2.9836398032642317
-2.936286029058858
-2.896330434018927
-2.783307967942861
-2.6151647122286277
-2.435929091325939
-2.1009228538741542
-1.5778443659651509
-1.1985665475584781
-0.9724653235569727
-0.7516531302432649
-0.5940739448029491
-0.45160365407641634
-0.2520188370568963
-0.14942327145028056
0.05075941869736478
0.24639569209069578
0.49090571229571367
0.8039252585051764
1.0729955459975637
1.20155615571388
1.1769962710002273
1.2330640861815718
1.2791495321894992
1.271750902686937
1.3019643900968485
1.3534388161940543
1.5229409850326188
1.6847546729806533
1.8251898123957568
1.8667905378946286
1.9885553951411061
2.2990781648010556
2.4830759813413565
2.5184092819977675
2.536883151284596
2.562465246959957
2.5637036825508677
2.56450952253205
2.525736546042656
2.494340265245503
2.423654303892221
2.299117150517526
2.2575194382508528
2.1669827283468353
2.1908867285441582
2.1501804561404976
2.1143226205436907
2.0691070655008037
1.9704729010537125
1.8823275356507376
1.8007184126169191
1.7412086968428535
1.6472294126335694
1.5712806752977138
1.524236062120508
1.4794408865938904
1.3972926246165214
1.298106218908089
1.2670862196562576
1.2337345684528678
1.1994434226930313
1.1945422130171819
1.215279019770116
1.2204294981983386
1.1971263674693131
1.2135531932227508
1.3046453041422277
1.3265751311037084
1.2022840142056266
1.0940967237966353
1.0604720256530618
0.9915415671167152
0.8365106766863359
0.7837577667732385
0.7394777887499799
0.8633629307746071
0.7496095387153572
0.28628202187355045
0.08090339284626125
-0.3353771555253986
-0.5397449514274584
-0.6546572902433037
-0.6154386227780058
-0.7337418168336123
-0.6914658028101037
-0.5228304049957282
-0.461472312072025
-0.48075681453318087
-0.5143693569843341
-0.54399671062081
-0.5789280558095252
-0.595540996292867
-0.6182198948417129
-0.6383846730022205
-0.6409605957215789
-0.6549114329642555
-0.6671995607708776
-0.6734927196570504
-0.6929120481336524
-0.6995130999139237
-0.7110222830819993
-0.7217632750935312
