2017-03-21,-0.8277516588104064
2017-03-22,-1.0421347528189049
2017-03-23,-1.0135670567790598
2017-03-24,-0.8459980636130273
2017-03-25,-0.9116750096657874
2017-03-26,-0.9815183877107125
2017-03-27,-0.9317233211095928
2017-03-28,-0.7889480369063903
2017-03-29,-0.7354386147752655
2017-03-30,4.584273997522643
2017-03-31,3.4155421472923115
2017-04-01,3.316873264539439
2017-04-02,3.9633043771513763
2017-04-03,3.7961846722810293
2017-04-04,3.5478656260620323
2017-04-05,4.934505373765091
2017-04-06,3.7309361467217528
2017-04-07,2.869097507938598
2017-04-08,2.984196706371754
2017-04-09,2.132588066865634
2017-04-10,2.2011144690489903
2017-04-11,2.101161813779146
2017-04-12,2.9881029467441627
2017-04-13,2.461712229945708
2017-04-14,2.4620726177626158
2017-04-15,2.495936095760358
2017-04-16,2.315601371584062
2017-04-17,2.062976844809252
2017-04-18,1.945013287552607
2017-04-19,1.586219521053006
2017-04-20,1.840130325724062
2017-04-21,2.1656691795939014
2017-04-22,2.791042292769172
2017-04-23,2.9598863224313514
2017-04-24,3.1219184092427996
2017-04-25,3.004112042149024
2017-04-26,2.7552284147274992
2017-04-27,2.612414632431622
2017-04-28,2.4655226273846154
2017-04-29,2.818722384764727
2017-04-30,2.5855101356321653
2017-05-01,2.449860713770983
2017-05-02,2.32835608875574
2017-05-03,3.275774198358988
2017-05-04,3.388244881426116
2017-05-05,3.481344348804418
2017-05-06,3.2296688871627888
2017-05-07,3.016142612978779
2017-05-08,2.2679551810916316
2017-05-09,2.6008617659519184
2017-05-10,2.136655768769051
2017-05-11,1.7359681073190822
2017-05-12,1.1505392903835154
2017-05-13,1.2537039239692567
2017-05-14,1.0205455829828725
2017-05-15,0.17857390174849885
2017-05-16,-0.2280875480992574
2017-05-17,-0.18806717880133605
2017-05-18,-0.5160285194689549
2017-05-19,-1.73880643334287
2017-05-20,-2.4592722429071916
2017-05-21,-3.0199844671080043
2017-05-22,-4.133066416674245
2017-05-23,-3.901886183540374
2017-05-24,-3.4886000411967166
2017-05-25,-2.70066208990252
2017-05-26,-2.9138789004309795
2017-05-27,-2.341326307617647
2017-05-28,-2.512209361736066
2017-05-29,-2.567982715709534
2017-05-30,-2.5475183938571613
2017-05-31,-2.5846352803316917
2017-06-01,-2.0328719453375097
2017-06-02,-2.0282572353688373
2017-06-03,-1.8438597708165874
2017-06-04,-1.588484663325778
2017-06-05,-1.2713952226922398
2017-06-06,-1.1769367793589118
2017-06-07,-1.1122032468902516
2017-06-08,-0.9501649440861047
2017-06-09,-0.9154120254759259
2017-06-10,-0.7715442613118572
2017-06-11,-0.9439104937964657
2017-06-12,-0.6844478862843281
2017-06-13,-0.565937844749926
2017-06-14,-0.14952722504578006
2017-06-15,-0.018463561332535232
2017-06-16,0.4210055798713677
2017-06-17,1.1191048292971055
2017-06-18,0.840671239755241
2017-06-19,1.036752945637646
2017-06-20,0.961133842910919
2017-06-21,1.1043981329867818
2017-06-22,1.1202550327426073
2017-06-23,0.9676005273159476
2017-06-24,0.8780114915638447
2017-06-25,0.9789345931473833
2017-06-26,0.9492443082937166
2017-06-27,0.8098663716416701
2017-06-28,0.9186417266137136
2017-06-29,0.9261127346339906
2017-06-30,0.8766658389275681
2017-07-01,1.0118652948762525
2017-07-02,1.1376653136172996
2017-07-03,1.373422418304979
2017-07-04,1.8690002467648335
2017-07-05,1.341670074364826
2017-07-06,1.0611310397993676
2017-07-07,0.8812714973601083
2017-07-08,1.032165004379311
2017-07-09,0.8790926493051615
2017-07-10,0.8287611116042569
2017-07-11,0.7395571123805665
2017-07-12,0.6431063448498081
2017-07-13,0.45467685329659263
2017-07-14,0.21788013506245485
2017-07-15,0.1994698348603471
2017-07-16,0.39562973173568217
2017-07-17,0.0428464098022749
